threshod,precision,recall,TP_num_sum,P_num_sum
0.5055555555555555,0.03488383315304266,0.004901960704216329,3,86
0.5111111111111112,0.03571440051019042,0.004901960704216329,3,84
0.5166666666666667,0.036585483343233735,0.004901960704216329,3,82
0.5222222222222223,0.03703715592133877,0.004901960704216329,3,81
0.5277777777777778,0.03750012031248496,0.004901960704216329,3,80
0.5333333333333333,0.037974805319644894,0.004901960704216329,3,79
0.5388888888888889,0.03846166173568439,0.004901960704216329,3,78
0.5444444444444445,0.04000012799998293,0.004901960704216329,3,75
0.55,0.04054067019720673,0.004901960704216329,3,74
0.5555555555555556,0.04054067019720673,0.004901960704216329,3,74
0.5611111111111111,0.04166679976850003,0.004901960704216329,3,72
0.5666666666666667,0.042253656020611825,0.004901960704216329,3,71
0.5722222222222223,0.04347839949588413,0.004901960704216329,3,69
0.5777777777777778,0.044117787629737115,0.004901960704216329,3,68
0.5833333333333334,0.044117787629737115,0.004901960704216329,3,68
0.5888888888888889,0.04477626197369224,0.004901960704216329,3,67
0.5944444444444444,0.04477626197369224,0.004901960704216329,3,67
0.6,0.04615399289938571,0.004901960704216329,3,65
0.6055555555555556,0.04615399289938571,0.004901960704216329,3,65
0.6111111111111112,0.03125015136716385,0.003267973802810886,2,64
0.6166666666666667,0.03125015136716385,0.003267973802810886,2,64
0.6222222222222222,0.031746185437113425,0.003267973802810886,2,63
0.6277777777777778,0.032258220603512806,0.003267973802810886,2,62
0.6333333333333333,0.032787043805402656,0.003267973802810886,2,61
0.638888888888889,0.03333349444441759,0.003267973802810886,2,60
0.6444444444444445,0.03508788858107218,0.003267973802810886,2,57
0.65,0.03508788858107218,0.003267973802810886,2,57
0.6555555555555556,0.03508788858107218,0.003267973802810886,2,57
0.6611111111111111,0.03508788858107218,0.003267973802810886,2,57
0.6666666666666667,0.03508788858107218,0.003267973802810886,2,57
0.6722222222222223,0.03508788858107218,0.003267973802810886,2,57
0.6777777777777778,0.03508788858107218,0.003267973802810886,2,57
0.6833333333333333,0.03571445790813252,0.003267973802810886,2,56
0.6888888888888889,0.03571445790813252,0.003267973802810886,2,56
0.6944444444444444,0.03636381157021608,0.003267973802810886,2,55
0.7000000000000001,0.03636381157021608,0.003267973802810886,2,55
0.7055555555555556,0.037736030615843276,0.003267973802810886,2,53
0.7111111111111111,0.038461723372745504,0.003267973802810886,2,52
0.7166666666666667,0.038461723372745504,0.003267973802810886,2,52
0.7222222222222222,0.038461723372745504,0.003267973802810886,2,52
0.7277777777777779,0.038461723372745504,0.003267973802810886,2,52
0.7333333333333334,0.03921587466355399,0.003267973802810886,2,51
0.7388888888888889,0.03921587466355399,0.003267973802810886,2,51
0.7444444444444445,0.0400001919999616,0.003267973802810886,2,50
0.75,0.0400001919999616,0.003267973802810886,2,50
0.7555555555555555,0.04081652228234239,0.003267973802810886,2,49
0.7611111111111112,0.04166686631940285,0.003267973802810886,2,48
0.7666666666666667,0.04347846880902852,0.003267973802810886,2,46
0.7722222222222223,0.04545476239664491,0.003267973802810886,2,44
0.7777777777777778,0.04545476239664491,0.003267973802810886,2,44
0.7833333333333333,0.04651184964840706,0.003267973802810886,2,43
0.788888888888889,0.04761927437636324,0.003267973802810886,2,42
0.7944444444444445,0.04761927437636324,0.003267973802810886,2,42
0.8,0.048780719809580535,0.003267973802810886,2,41
0.8055555555555556,0.0512822945430014,0.003267973802810886,2,39
0.8111111111111111,0.0512822945430014,0.003267973802810886,2,39
0.8166666666666667,0.052631828254782034,0.003267973802810886,2,38
0.8222222222222223,0.05405430971505142,0.003267973802810886,2,37
0.8277777777777778,0.055555817901161694,0.003267973802810886,2,36
0.8333333333333334,0.05714312653053527,0.003267973802810886,2,35
0.8388888888888889,0.05714312653053527,0.003267973802810886,2,35
0.8444444444444444,0.05882380622829228,0.003267973802810886,2,34
0.85,0.05882380622829228,0.003267973802810886,2,34
0.8555555555555556,0.06250029296865844,0.003267973802810886,2,32
0.8611111111111112,0.06666697777767408,0.003267973802810886,2,30
0.8666666666666667,0.07407441700947519,0.003267973802810886,2,27
0.8722222222222222,0.07692343195252617,0.003267973802810886,2,26
0.8777777777777778,0.07692343195252617,0.003267973802810886,2,26
0.8833333333333334,0.07692343195252617,0.003267973802810886,2,26
0.888888888888889,0.07692343195252617,0.003267973802810886,2,26
0.8944444444444445,0.07692343195252617,0.003267973802810886,2,26
0.9,0.07692343195252617,0.003267973802810886,2,26
